Driver,Team,LapNumber,LapTime,Compound,TyreLife,Race,EventName,Session,TrackTemp,AirTemp,Humidity,IsPersonalBest,Deleted,DeletedReason,FastF1Generated,IsAccurate
STR,Aston Martin,18,81.01018774782503,MEDIUM,2,Australia,Australia Grand Prix,Race,45.23749206176128,29.508825871515242,65.56957872189447,False,False,,True,True
STR,Aston Martin,19,80.96225229816169,MEDIUM,3,Australia,Australia Grand Prix,Race,47.93811887310131,27.477401960374134,66.76969279051869,False,False,,True,True
STR,Aston Martin,20,80.90835555151673,MEDIUM,4,Australia,Australia Grand Prix,Race,47.62117756373463,25.518717536612417,45.928981165568494,False,False,,True,True
STR,Aston Martin,21,81.00971123842004,MEDIUM,5,Australia,Australia Grand Prix,Race,34.48914837686343,30.959577271610613,46.27022188099008,False,False,,True,True
STR,Aston Martin,22,81.0318476726281,MEDIUM,6,Australia,Australia Grand Prix,Race,40.16370394517518,30.84963241097849,57.67093467661078,False,False,,True,True
STR,Aston Martin,23,81.25716968550738,MEDIUM,7,Australia,Australia Grand Prix,Race,45.84902382567554,28.50499026983316,58.32195801888695,False,False,,True,True
STR,Aston Martin,24,81.35984648740121,MEDIUM,8,Australia,Australia Grand Prix,Race,39.26304417812799,26.28781881138196,44.48633981895529,False,False,,True,True
STR,Aston Martin,25,81.31298486143739,MEDIUM,9,Australia,Australia Grand Prix,Race,47.206303987871564,30.154338455856795,29.497742480794326,False,False,,True,True
STR,Aston Martin,26,81.12945597004908,MEDIUM,10,Australia,Australia Grand Prix,Race,33.09828730965605,33.85369930828983,56.27017257845785,False,False,,True,True
STR,Aston Martin,27,81.07550895812244,MEDIUM,11,Australia,Australia Grand Prix,Race,44.3886787116044,27.945610945091012,74.77025586418804,False,False,,True,True
STR,Aston Martin,28,81.22352803372657,MEDIUM,12,Australia,Australia Grand Prix,Race,45.92796491427872,26.2207840629573,76.09499886308207,False,False,,True,True
STR,Aston Martin,29,81.59947467499279,MEDIUM,13,Australia,Australia Grand Prix,Race,35.21938435586869,30.561008981068735,59.48044787256815,False,False,,True,True
STR,Aston Martin,25,80.90322040086927,MEDIUM,1,Australia,Australia Grand Prix,Race,41.088169749390524,23.566110890147566,47.38810272558199,False,False,,True,True
STR,Aston Martin,26,80.58429945864465,MEDIUM,2,Australia,Australia Grand Prix,Race,40.34609327993035,28.588311499477005,59.53730032996997,False,False,,True,True
STR,Aston Martin,27,81.1396901438854,MEDIUM,3,Australia,Australia Grand Prix,Race,49.78676971394715,31.562833881385053,44.75466243669445,False,False,,True,True
STR,Aston Martin,28,80.78666761399067,MEDIUM,4,Australia,Australia Grand Prix,Race,45.212940636423156,29.63981892564061,46.64665481365549,False,False,,True,True
STR,Aston Martin,29,81.13792890265718,MEDIUM,5,Australia,Australia Grand Prix,Race,54.112671363201905,23.991260280418885,55.05912212024175,False,False,,True,True
STR,Aston Martin,30,81.31575022520828,MEDIUM,6,Australia,Australia Grand Prix,Race,44.011111878828686,29.23859516733304,64.10113773902664,False,False,,True,True
STR,Aston Martin,31,81.07066044036208,MEDIUM,7,Australia,Australia Grand Prix,Race,39.69416105725322,27.697431883125326,44.0531089692099,False,False,,True,True
STR,Aston Martin,32,81.04391823917874,MEDIUM,8,Australia,Australia Grand Prix,Race,47.209740709142096,28.54340199039149,64.97825171393444,False,False,,True,True
STR,Aston Martin,33,81.22340202083197,MEDIUM,9,Australia,Australia Grand Prix,Race,41.10157507321048,25.00986438524748,61.27797563190069,False,False,,True,True
STR,Aston Martin,34,81.24804355486654,MEDIUM,10,Australia,Australia Grand Prix,Race,44.039481367389754,29.016448520483227,47.95740860075324,False,False,,True,True
STR,Aston Martin,35,80.73389963624453,MEDIUM,11,Australia,Australia Grand Prix,Race,50.213867145268594,29.946780444500565,54.13032660338146,False,False,,True,True
STR,Aston Martin,36,81.0662696388885,MEDIUM,12,Australia,Australia Grand Prix,Race,43.93239677264361,22.81099163299762,56.14505004282673,False,False,,True,True
STR,Aston Martin,37,80.88182352494259,MEDIUM,13,Australia,Australia Grand Prix,Race,45.53307164262353,25.88384794855339,53.524018413997695,False,False,,True,True
STR,Aston Martin,38,81.06416223078035,MEDIUM,14,Australia,Australia Grand Prix,Race,52.54089212665855,29.08149631933323,48.11491792714643,False,False,,True,True
STR,Aston Martin,39,81.27910466080732,MEDIUM,15,Australia,Australia Grand Prix,Race,53.03041540391346,25.150683525737257,43.877021196139374,False,False,,True,True
STR,Aston Martin,33,81.05608857617743,MEDIUM,1,Australia,Australia Grand Prix,Race,45.79624959934967,28.700487978766276,40.477533824148445,False,False,,True,True
STR,Aston Martin,34,81.5472178326273,MEDIUM,2,Australia,Australia Grand Prix,Race,32.65905161580763,30.596920369035637,47.824745255310326,False,False,,True,True
STR,Aston Martin,35,81.62735693546169,MEDIUM,3,Australia,Australia Grand Prix,Race,47.19634781866788,31.200511784283822,59.979205819860034,False,False,,True,True
STR,Aston Martin,36,80.55714099724919,MEDIUM,4,Australia,Australia Grand Prix,Race,45.56182738638329,29.08175280645819,59.73460478278651,False,False,,True,True
STR,Aston Martin,37,81.30561307573652,MEDIUM,5,Australia,Australia Grand Prix,Race,46.135906539822976,30.414129015407223,47.3921863246306,False,False,,True,True
STR,Aston Martin,38,80.739048386689,MEDIUM,6,Australia,Australia Grand Prix,Race,40.38148755626812,25.772259134646582,45.775328184180275,False,False,,True,True
STR,Aston Martin,39,80.87027377336942,MEDIUM,7,Australia,Australia Grand Prix,Race,40.21225595489299,26.67837673834759,44.797046128610454,False,False,,True,True
STR,Aston Martin,40,81.65146611225867,MEDIUM,8,Australia,Australia Grand Prix,Race,38.00125149322704,29.31978342935341,49.59169890516595,False,False,,True,True
STR,Aston Martin,41,81.26836486913082,MEDIUM,9,Australia,Australia Grand Prix,Race,43.7896168428552,30.552202569099588,51.00402283514881,False,False,,True,True
STR,Aston Martin,42,81.201463027041,MEDIUM,10,Australia,Australia Grand Prix,Race,33.962277377227096,23.875780871173703,39.45776856773811,False,False,,True,True
STR,Aston Martin,43,81.51028095911111,MEDIUM,11,Australia,Australia Grand Prix,Race,49.66023770522144,28.5846009567865,65.45480094636815,False,False,,True,True
STR,Aston Martin,44,81.02723755780116,MEDIUM,12,Australia,Australia Grand Prix,Race,52.4377261314348,28.290840824230692,52.61683204292184,False,False,,True,True
STR,Aston Martin,45,81.45596371337778,MEDIUM,13,Australia,Australia Grand Prix,Race,49.77628300460946,23.741781024165032,63.61795461833,False,False,,True,True
STR,Aston Martin,46,81.2414237663693,MEDIUM,14,Australia,Australia Grand Prix,Race,46.38680194109555,26.764335163120137,44.02824561812991,False,False,,True,True
STR,Aston Martin,47,81.02837468271544,MEDIUM,15,Australia,Australia Grand Prix,Race,41.90015574844683,29.307660562778114,57.54906494482591,False,False,,True,True
STR,Aston Martin,41,80.61931172682313,MEDIUM,1,Australia,Australia Grand Prix,Race,46.409100430082916,25.618882058921084,58.96806281591237,False,False,,True,True
STR,Aston Martin,42,80.96500014071786,MEDIUM,2,Australia,Australia Grand Prix,Race,40.268359154148534,31.328990990804353,50.81634976010495,False,False,,True,True
STR,Aston Martin,43,81.06099275880433,MEDIUM,3,Australia,Australia Grand Prix,Race,51.570238117420494,25.249916516850455,55.08049247972827,False,False,,True,True
STR,Aston Martin,44,80.93093457099134,MEDIUM,4,Australia,Australia Grand Prix,Race,43.63910177731138,34.46825562371937,59.567758840702794,False,False,,True,True
STR,Aston Martin,45,81.11571853532445,MEDIUM,5,Australia,Australia Grand Prix,Race,47.6204366696573,29.290778882747396,36.74186461014818,False,False,,True,True
STR,Aston Martin,46,81.53535216410447,MEDIUM,6,Australia,Australia Grand Prix,Race,37.67815237430678,33.19778279807885,61.180153650222515,False,False,,True,True
STR,Aston Martin,47,81.1351558036269,MEDIUM,7,Australia,Australia Grand Prix,Race,43.47257511961679,35.815481653279896,61.044895601744265,False,False,,True,True
STR,Aston Martin,48,81.12553761298369,MEDIUM,8,Australia,Australia Grand Prix,Race,42.3236864774483,26.03455519375874,55.50610847172214,False,False,,True,True
STR,Aston Martin,49,80.95887939366776,MEDIUM,9,Australia,Australia Grand Prix,Race,48.39825523972373,26.063072898290987,65.04955514445824,False,False,,True,True
STR,Aston Martin,49,81.07127485559249,MEDIUM,1,Australia,Australia Grand Prix,Race,48.79849472941651,25.093337411774982,52.45620229485728,False,False,,True,True
STR,Aston Martin,50,81.28828356188278,MEDIUM,2,Australia,Australia Grand Prix,Race,44.9223036173025,31.091215364514685,75.57984418486986,False,False,,True,True
STR,Aston Martin,51,80.97748902529013,MEDIUM,3,Australia,Australia Grand Prix,Race,49.15584564924029,30.861139727498593,41.41487803624835,False,False,,True,True
STR,Aston Martin,52,81.09437653694506,MEDIUM,4,Australia,Australia Grand Prix,Race,52.51641181089357,23.266050873688663,53.860336215449735,False,False,,True,True
STR,Aston Martin,53,81.05990998850214,MEDIUM,5,Australia,Australia Grand Prix,Race,44.50301412122432,27.397257936214718,43.891779918254514,False,False,,True,True
STR,Aston Martin,54,81.13707540432814,MEDIUM,6,Australia,Australia Grand Prix,Race,41.271990522831544,25.83878851990327,36.12826483820943,False,False,,True,True
STR,Aston Martin,55,80.798162025989,MEDIUM,7,Australia,Australia Grand Prix,Race,52.38980223136023,28.23286951897363,62.39583509612791,False,False,,True,True
STR,Aston Martin,56,80.92850713684527,MEDIUM,8,Australia,Australia Grand Prix,Race,35.278433793770695,26.029439970952296,35.856149976452386,False,False,,True,True
VER,Red Bull Racing,1,81.1878651395102,HARD,1,Australia,Australia Grand Prix,Race,41.27006215993917,32.03643610252145,60.77190133312492,False,False,,True,True
VER,Red Bull Racing,2,81.20071008588563,HARD,2,Australia,Australia Grand Prix,Race,32.902167797570996,27.036343011287368,65.92371862204772,False,False,,True,True
VER,Red Bull Racing,3,81.38529659028349,HARD,3,Australia,Australia Grand Prix,Race,50.38155178666361,28.38091077215286,72.52768461739569,False,False,,True,True
VER,Red Bull Racing,4,81.41425740769502,HARD,4,Australia,Australia Grand Prix,Race,44.699779988726284,26.034419418300015,64.85350709799107,False,False,,True,True
VER,Red Bull Racing,5,81.68116349140179,HARD,5,Australia,Australia Grand Prix,Race,36.50781986606236,30.07652358198201,40.10992510096379,False,False,,True,True
VER,Red Bull Racing,6,81.3937540362493,HARD,6,Australia,Australia Grand Prix,Race,48.728454870236774,24.236612505302073,51.28583749967171,False,False,,True,True
VER,Red Bull Racing,7,81.74087717566415,HARD,7,Australia,Australia Grand Prix,Race,47.076029117324815,29.07017335230478,62.91796282046351,False,False,,True,True
VER,Red Bull Racing,8,81.86340445282296,HARD,8,Australia,Australia Grand Prix,Race,38.79735467055238,28.99973685204455,64.64518581136095,False,False,,True,True
VER,Red Bull Racing,9,81.76857069124037,HARD,9,Australia,Australia Grand Prix,Race,44.20336128583845,27.348693678659938,63.24331289346841,False,False,,True,True
VER,Red Bull Racing,10,81.67080500516813,HARD,10,Australia,Australia Grand Prix,Race,50.47065441181388,28.32960961768157,51.26444524729843,False,False,,True,True
VER,Red Bull Racing,11,81.28830647927835,HARD,11,Australia,Australia Grand Prix,Race,43.847817460247484,24.307137369816544,36.704556332413475,False,False,,True,True
VER,Red Bull Racing,12,81.48089098735885,HARD,12,Australia,Australia Grand Prix,Race,48.515561606933225,27.274447845077685,56.78176779697803,False,False,,True,True
VER,Red Bull Racing,13,81.80171982855397,HARD,13,Australia,Australia Grand Prix,Race,44.82096190226652,25.93596256253633,50.53891369188111,False,False,,True,True
VER,Red Bull Racing,14,81.83448595688067,HARD,14,Australia,Australia Grand Prix,Race,44.86893661758325,20.36732911258914,51.46851686260752,False,False,,True,True
VER,Red Bull Racing,15,81.79933492605318,HARD,15,Australia,Australia Grand Prix,Race,45.914385082071675,24.938365833585983,47.539108442903974,False,False,,True,True
VER,Red Bull Racing,16,81.31627205658701,HARD,16,Australia,Australia Grand Prix,Race,47.74684203358405,29.8653992493975,53.66606838483182,False,False,,True,True
VER,Red Bull Racing,17,81.64893635548519,HARD,17,Australia,Australia Grand Prix,Race,39.59264780744607,28.9971204873812,38.57816645031976,False,False,,True,True
VER,Red Bull Racing,18,81.88736523301193,HARD,18,Australia,Australia Grand Prix,Race,47.89588624563698,31.50455290462418,55.50348050294809,False,False,,True,True
VER,Red Bull Racing,9,81.48182888663642,HARD,1,Australia,Australia Grand Prix,Race,46.788427643768145,24.44315501010934,52.23191683180558,False,False,,True,True
VER,Red Bull Racing,10,81.72754832425863,HARD,2,Australia,Australia Grand Prix,Race,46.53956673672925,33.20476733283565,41.03512439810975,False,False,,True,True
VER,Red Bull Racing,11,81.23337967535774,HARD,3,Australia,Australia Grand Prix,Race,41.57661195259339,26.09076645227805,64.56746933255059,False,False,,True,True
VER,Red Bull Racing,12,81.45183128491513,HARD,4,Australia,Australia Grand Prix,Race,39.11080473011386,29.19209605311907,47.31271379380611,False,False,,True,True
VER,Red Bull Racing,13,81.32828451590129,HARD,5,Australia,Australia Grand Prix,Race,50.30070085595212,31.88185413986192,64.78864322230416,False,False,,True,True
VER,Red Bull Racing,14,81.39311740313957,HARD,6,Australia,Australia Grand Prix,Race,42.05318531717778,29.631725506611694,62.42144896917447,False,False,,True,True
VER,Red Bull Racing,15,81.52704764490133,HARD,7,Australia,Australia Grand Prix,Race,51.025378799736146,21.863308466985515,49.27268084972838,False,False,,True,True
VER,Red Bull Racing,16,82.02908625448246,HARD,8,Australia,Australia Grand Prix,Race,44.92914490988917,26.566916791169895,59.74250090089811,False,False,,True,True
VER,Red Bull Racing,17,81.40773681208238,HARD,9,Australia,Australia Grand Prix,Race,33.34349968478729,37.007737601511124,46.411766658214574,False,False,,True,True
VER,Red Bull Racing,18,81.65647685887609,HARD,10,Australia,Australia Grand Prix,Race,45.868656953900256,29.48562782331123,47.063813159211776,False,False,,True,True
VER,Red Bull Racing,19,81.10873398116678,HARD,11,Australia,Australia Grand Prix,Race,41.722997137528274,28.091689691890476,56.025749711245,False,False,,True,True
VER,Red Bull Racing,20,81.95060055671496,HARD,12,Australia,Australia Grand Prix,Race,43.57966301722583,28.624730097276352,47.07568589350866,False,False,,True,True
VER,Red Bull Racing,21,81.5313841189023,HARD,13,Australia,Australia Grand Prix,Race,55.0175505459127,25.857351473677877,51.21451199658268,False,False,,True,True
VER,Red Bull Racing,22,81.88114769771929,HARD,14,Australia,Australia Grand Prix,Race,54.53004038517232,30.431009434133927,63.13495678486744,False,False,,True,True
VER,Red Bull Racing,23,81.42657935107093,HARD,15,Australia,Australia Grand Prix,Race,47.573777477292474,27.077751208361157,59.72812080806703,False,False,,True,True
VER,Red Bull Racing,24,81.63415061943856,HARD,16,Australia,Australia Grand Prix,Race,42.14412771810015,23.62502180908664,54.16490874694031,False,False,,True,True
VER,Red Bull Racing,25,81.73737857284324,HARD,17,Australia,Australia Grand Prix,Race,34.5602672487157,26.159837434561293,52.35545814939489,False,False,,True,True
VER,Red Bull Racing,26,81.83065111126012,HARD,18,Australia,Australia Grand Prix,Race,42.05013637736417,29.8857939604565,57.805569184200735,False,False,,True,True
VER,Red Bull Racing,27,81.90285774900038,HARD,19,Australia,Australia Grand Prix,Race,42.35018010696721,27.15286129591379,60.70296185080525,False,False,,True,True
VER,Red Bull Racing,28,81.53787961818877,HARD,20,Australia,Australia Grand Prix,Race,44.66681378909144,30.970357873173054,48.3328077001236,False,False,,True,True
VER,Red Bull Racing,29,81.82060819115152,HARD,21,Australia,Australia Grand Prix,Race,44.99122528287796,32.40528133550249,55.81774124046765,False,False,,True,True
VER,Red Bull Racing,30,81.87474442537352,HARD,22,Australia,Australia Grand Prix,Race,44.1648857162319,26.446159037112846,57.265977798252706,False,False,,True,True
VER,Red Bull Racing,31,81.66749691411265,HARD,23,Australia,Australia Grand Prix,Race,50.16990218453287,31.527707608117993,55.719911011371444,False,False,,True,True
VER,Red Bull Racing,32,81.7057421983185,HARD,24,Australia,Australia Grand Prix,Race,46.138235006262136,24.17682389766897,47.429718665944826,False,False,,True,True
VER,Red Bull Racing,33,81.58875577624285,HARD,25,Australia,Australia Grand Prix,Race,41.28966448913916,26.160074432449896,42.14214358857446,False,False,,True,True
VER,Red Bull Racing,34,81.76676894352534,HARD,26,Australia,Australia Grand Prix,Race,44.033645030427515,29.71835950192896,56.055594888094845,False,False,,True,True
VER,Red Bull Racing,17,81.47126704506415,HARD,1,Australia,Australia Grand Prix,Race,42.66357199398897,23.355308002627247,59.3306668647997,False,False,,True,True
VER,Red Bull Racing,18,81.36513448794099,HARD,2,Australia,Australia Grand Prix,Race,51.530434351241574,29.458956886989345,70.34655688687124,False,False,,True,True
VER,Red Bull Racing,19,81.53239400815771,HARD,3,Australia,Australia Grand Prix,Race,50.38911380581078,29.388313135894652,50.490185877962034,False,False,,True,True
VER,Red Bull Racing,20,81.55544200369683,HARD,4,Australia,Australia Grand Prix,Race,40.83006866770532,34.206338298923114,53.991348902945866,False,False,,True,True
VER,Red Bull Racing,21,81.53624205830374,HARD,5,Australia,Australia Grand Prix,Race,46.94992930816759,24.739164027049817,68.21371105666576,False,False,,True,True
VER,Red Bull Racing,22,81.33893408984639,HARD,6,Australia,Australia Grand Prix,Race,38.74264718819303,27.50042796189092,42.207025022104155,False,False,,True,True
VER,Red Bull Racing,23,81.86938810723828,HARD,7,Australia,Australia Grand Prix,Race,43.84648365158473,18.33649750647871,56.99948518125042,False,False,,True,True
VER,Red Bull Racing,24,81.68070119737081,HARD,8,Australia,Australia Grand Prix,Race,42.89283875804891,23.932320922716375,53.966929833335016,False,False,,True,True
VER,Red Bull Racing,25,81.48665890655462,HARD,9,Australia,Australia Grand Prix,Race,40.12214040070482,24.808524789715747,56.562357489373845,False,False,,True,True
VER,Red Bull Racing,26,81.77660436007794,HARD,10,Australia,Australia Grand Prix,Race,47.307719189985484,22.81600642423486,61.154780045559825,False,False,,True,True
VER,Red Bull Racing,25,81.64066440791676,HARD,1,Australia,Australia Grand Prix,Race,44.784638488311195,23.92571042562862,63.984308122451054,False,False,,True,True
VER,Red Bull Racing,26,81.89896029218598,HARD,2,Australia,Australia Grand Prix,Race,33.48373844964443,28.917451450971427,57.663522158696765,False,False,,True,True
VER,Red Bull Racing,27,81.25816869275778,HARD,3,Australia,Australia Grand Prix,Race,50.131736952626305,24.72451389295658,55.84444402512773,False,False,,True,True
VER,Red Bull Racing,28,81.35229166551164,HARD,4,Australia,Australia Grand Prix,Race,39.87095299111374,29.113734949090645,47.882932194878926,False,False,,True,True
VER,Red Bull Racing,29,81.77109613985743,HARD,5,Australia,Australia Grand Prix,Race,45.109261856013454,30.58074561593462,62.98306931992492,False,False,,True,True
VER,Red Bull Racing,30,81.76578524830751,HARD,6,Australia,Australia Grand Prix,Race,43.546598951578915,27.634704350318824,46.12172192591898,False,False,,True,True
VER,Red Bull Racing,31,81.56892765514576,HARD,7,Australia,Australia Grand Prix,Race,41.0033812893601,31.407414602358397,45.83544407328364,False,False,,True,True
VER,Red Bull Racing,32,81.46688176312473,HARD,8,Australia,Australia Grand Prix,Race,47.72478948944927,29.513879936788108,43.5501741303047,False,False,,True,True
VER,Red Bull Racing,33,81.44691532215735,HARD,9,Australia,Australia Grand Prix,Race,43.460068602492115,27.49547305978712,56.970654767220736,False,False,,True,True
VER,Red Bull Racing,34,81.73095575241635,HARD,10,Australia,Australia Grand Prix,Race,44.29687015464516,28.280590395763802,47.14835219807104,False,False,,True,True
VER,Red Bull Racing,35,81.8932819241889,HARD,11,Australia,Australia Grand Prix,Race,47.058760198511536,27.14488875985095,67.29226107683962,False,False,,True,True
VER,Red Bull Racing,36,81.68009221224017,HARD,12,Australia,Australia Grand Prix,Race,46.099737209399585,28.014354159735312,65.16001022563925,False,False,,True,True
VER,Red Bull Racing,37,81.94162303838633,HARD,13,Australia,Australia Grand Prix,Race,49.995432247875975,28.09737690609599,68.3943129649142,False,False,,True,True
VER,Red Bull Racing,38,81.57986597332783,HARD,14,Australia,Australia Grand Prix,Race,40.58990384054191,30.429587355998944,69.40508202316394,False,False,,True,True
VER,Red Bull Racing,39,81.64493983543628,HARD,15,Australia,Australia Grand Prix,Race,53.241823693350184,23.648708213376327,54.07643388567379,False,False,,True,True
VER,Red Bull Racing,40,81.48735115426837,HARD,16,Australia,Australia Grand Prix,Race,40.63647779613263,27.905014867185844,72.22754474497009,False,False,,True,True
VER,Red Bull Racing,41,81.93450054236972,HARD,17,Australia,Australia Grand Prix,Race,51.97658316642565,29.334021286212362,52.12646412986147,False,False,,True,True
VER,Red Bull Racing,42,81.75104500210766,HARD,18,Australia,Australia Grand Prix,Race,37.920394776392136,32.6351776538081,37.16192203818763,False,False,,True,True
VER,Red Bull Racing,43,81.67140705753157,HARD,19,Australia,Australia Grand Prix,Race,44.99725391210491,30.540896681020747,59.39340828080054,False,False,,True,True
VER,Red Bull Racing,44,81.81111550422973,HARD,20,Australia,Australia Grand Prix,Race,33.24980074460285,27.49734352169855,48.66348012934013,False,False,,True,True
VER,Red Bull Racing,45,81.75284754592737,HARD,21,Australia,Australia Grand Prix,Race,44.34008591332803,28.664190721004434,43.073514413959025,False,False,,True,True
VER,Red Bull Racing,46,81.75634189127861,HARD,22,Australia,Australia Grand Prix,Race,53.74837351178872,34.38695960449215,68.50338519530537,False,False,,True,True
VER,Red Bull Racing,33,81.62920552939632,HARD,1,Australia,Australia Grand Prix,Race,38.03851474476825,27.936598918149297,63.03607841077458,False,False,,True,True
VER,Red Bull Racing,34,81.57275002444028,HARD,2,Australia,Australia Grand Prix,Race,49.002576460218556,31.05304862205555,48.99104599935674,False,False,,True,True
VER,Red Bull Racing,35,81.57418525631336,HARD,3,Australia,Australia Grand Prix,Race,46.06949158788765,27.24102671594496,63.35663188309129,False,False,,True,True
VER,Red Bull Racing,36,81.5254727010264,HARD,4,Australia,Australia Grand Prix,Race,50.58791709832532,28.930406371281187,51.77315340247613,False,False,,True,True
VER,Red Bull Racing,37,81.53106832664908,HARD,5,Australia,Australia Grand Prix,Race,48.40866083241341,28.117004434225972,50.57581895171596,False,False,,True,True
VER,Red Bull Racing,38,81.54391433618352,HARD,6,Australia,Australia Grand Prix,Race,52.13542450669683,30.00589749899464,58.65062920920333,False,False,,True,True
VER,Red Bull Racing,39,81.48723871230638,HARD,7,Australia,Australia Grand Prix,Race,46.08699492377394,25.146068162363818,53.21718743920486,False,False,,True,True
VER,Red Bull Racing,41,81.40494616494256,HARD,1,Australia,Australia Grand Prix,Race,47.89739416611959,21.730602433865112,64.62379406909756,False,False,,True,True
VER,Red Bull Racing,42,81.2799419005685,HARD,2,Australia,Australia Grand Prix,Race,45.44866518522177,25.817132461449965,48.78681624756638,False,False,,True,True
VER,Red Bull Racing,43,81.42077358200412,HARD,3,Australia,Australia Grand Prix,Race,45.38416387503309,27.91925235763212,54.980153758619714,False,False,,True,True
VER,Red Bull Racing,44,81.1448634585037,HARD,4,Australia,Australia Grand Prix,Race,56.66024802132055,28.69594098720403,59.375673456371324,False,False,,True,True
VER,Red Bull Racing,45,81.415001777841,HARD,5,Australia,Australia Grand Prix,Race,40.62922652721189,28.453107192910526,57.89276910641028,False,False,,True,True
VER,Red Bull Racing,46,81.75636177549096,HARD,6,Australia,Australia Grand Prix,Race,55.38808841757399,32.43106721197064,37.33471076580041,False,False,,True,True
VER,Red Bull Racing,47,81.41691637183804,HARD,7,Australia,Australia Grand Prix,Race,46.67908559977184,26.799143042762697,54.56173183254264,False,False,,True,True
VER,Red Bull Racing,48,81.09297275118136,HARD,8,Australia,Australia Grand Prix,Race,49.57106500491652,22.373634283580625,39.275104758526666,False,False,,True,True
VER,Red Bull Racing,49,81.33206584314168,HARD,9,Australia,Australia Grand Prix,Race,44.51233023115601,23.131823934463423,44.3960776593517,False,False,,True,True
VER,Red Bull Racing,50,81.77778900846191,HARD,10,Australia,Australia Grand Prix,Race,44.43819823487288,29.300640936094187,42.63757215750255,False,False,,True,True
VER,Red Bull Racing,51,81.55023279508856,HARD,11,Australia,Australia Grand Prix,Race,44.320666968443156,25.614188587280832,54.489228958821414,False,False,,True,True
VER,Red Bull Racing,52,81.19557494143542,HARD,12,Australia,Australia Grand Prix,Race,47.19304372168066,26.801521847340574,52.427806081765226,False,False,,True,True
VER,Red Bull Racing,53,81.75735316042335,HARD,13,Australia,Australia Grand Prix,Race,47.160167387290045,27.044982432816663,43.83413970887967,False,False,,True,True
VER,Red Bull Racing,54,81.86573228095752,HARD,14,Australia,Australia Grand Prix,Race,38.299389990361576,29.888100707803453,39.02606055793635,False,False,,True,True
VER,Red Bull Racing,55,81.79657466062902,HARD,15,Australia,Australia Grand Prix,Race,50.053004264417844,22.262167470434598,59.49335052687935,False,False,,True,True
VER,Red Bull Racing,49,81.49895544599698,HARD,1,Australia,Australia Grand Prix,Race,50.116498466808174,27.044383324792232,44.210768266130906,False,False,,True,True
VER,Red Bull Racing,50,81.57391807835602,HARD,2,Australia,Australia Grand Prix,Race,45.57850098624518,27.920341966477583,56.69887764132272,False,False,,True,True
VER,Red Bull Racing,51,81.20462930090154,HARD,3,Australia,Australia Grand Prix,Race,43.750559650325336,30.1436089228075,54.973354271632736,False,False,,True,True
VER,Red Bull Racing,52,81.3507924790814,HARD,4,Australia,Australia Grand Prix,Race,41.30303251562384,28.81549835304469,63.41354984825959,False,False,,True,True
VER,Red Bull Racing,53,81.67219920591015,HARD,5,Australia,Australia Grand Prix,Race,42.21979695499703,32.8747864792168,56.138478246838176,False,False,,True,True
PER,Red Bull Racing,1,81.80272880781153,HARD,1,Australia,Australia Grand Prix,Race,45.65169760763087,28.801249886852872,44.30222466405931,False,False,,True,True
PER,Red Bull Racing,2,81.59912166727231,HARD,2,Australia,Australia Grand Prix,Race,43.86780886910306,30.00042014477956,41.87038018308604,False,False,,True,True
PER,Red Bull Racing,3,81.8970445933042,HARD,3,Australia,Australia Grand Prix,Race,41.65319034030136,22.191861083154258,57.33139068975508,False,False,,True,True
PER,Red Bull Racing,4,82.01184214995008,HARD,4,Australia,Australia Grand Prix,Race,48.35215088404612,30.34968431625001,54.0082846896314,False,False,,True,True
PER,Red Bull Racing,5,82.02309052612294,HARD,5,Australia,Australia Grand Prix,Race,45.93942386695976,20.280489395312493,40.00195328226927,False,False,,True,True
PER,Red Bull Racing,6,81.80791268655412,HARD,6,Australia,Australia Grand Prix,Race,45.26190022148604,28.803239074176727,61.521271809436755,False,False,,True,True
PER,Red Bull Racing,7,82.10393365563796,HARD,7,Australia,Australia Grand Prix,Race,45.93010679777508,29.476623778910156,70.33029233849524,False,False,,True,True
PER,Red Bull Racing,8,82.06417389902676,HARD,8,Australia,Australia Grand Prix,Race,44.832237828551385,29.374512847996606,63.156561591418225,False,False,,True,True
PER,Red Bull Racing,9,82.30489299255905,HARD,9,Australia,Australia Grand Prix,Race,39.525768254218804,23.08165986639151,57.073195756104,False,False,,True,True
PER,Red Bull Racing,10,81.71894260423144,HARD,10,Australia,Australia Grand Prix,Race,43.754061677062545,33.43288045247786,55.03455961204646,False,False,,True,True
PER,Red Bull Racing,11,82.02388354206934,HARD,11,Australia,Australia Grand Prix,Race,42.997248938645015,32.51514232068232,59.23306023317304,False,False,,True,True
PER,Red Bull Racing,12,81.94039952745845,HARD,12,Australia,Australia Grand Prix,Race,52.39976775607946,28.55554047913387,50.85017342182331,False,False,,True,True
PER,Red Bull Racing,13,81.62937183934638,HARD,13,Australia,Australia Grand Prix,Race,45.687076740833106,26.645849656524966,51.85269767353244,False,False,,True,True
PER,Red Bull Racing,14,81.98581284940335,HARD,14,Australia,Australia Grand Prix,Race,35.84699038715698,35.691326116992485,48.06190420803818,False,False,,True,True
PER,Red Bull Racing,15,82.20666481526992,HARD,15,Australia,Australia Grand Prix,Race,43.905500919519696,19.787873519955582,53.517676057352745,False,False,,True,True
